user_id,age,english_level,daily_minutes,sessions_per_week,avg_session_duration,streak_days,time_since_last_login,quiz_attempts,quiz_avg_score,videos_watched_pct,practice_items_completed,writing_submissions,story_quiz_attempts,certification_earned,course_category,course_difficulty,instructor_rating,device_type,subscription_type,parent_involvement_score,dropped_out,best_course_category
7788,9,A1,6.8,1.3,22.6,0,8,2,56.4,28.8,2,0,1,0,Reading,4,3.47,TABLET,family,1,1,Grammar
4104,5,B1,17.6,3.1,39.6,7,8,5,,52.9,19,3,3,0,Writing,3,3.54,mobile,free,2,1,Reading
8427,7,unknown,11.4,2.2,35.7,2,6,13,,44.5,10,3,5,0,Reading,1,5.0,mobile,free,5,0,Reading
669,12,A1,21.1,4.6,31.9,13,7,14,77.8,62.0,16,4,7,0,Speaking,3,4.44,mobile,family,7,0,Writing
9170,10,A2,5.8,1.8,19.2,0,7,10,50.5,32.4,6,1,2,0,Reading,4,3.23,mobile,family,5,1,Grammar
11301,12,A1,16.9,2.4,49.5,3,6,7,66.9,78.7,14,0,6,0,Writing,3,2.93,desktop,free,8,1,Speaking
5973,8,B1,11.3,1.8,37.7,7,11,9,56.6,51.9,6,1,7,0,Reading,2,3.98,tablet,free,,1,Reading
7704,7,A2,14.6,4.9,20.7,7,4,11,62.8,45.2,16,1,7,0,Writing,5,4.36,DESKTOP,free,9,0,Grammar
220,12,A2,36.9,7.7,33.4,17,0,22,100.0,90.9,40,7,13,0,Grammar,1,3.26,desktop,premium,8,0,Grammar
6548,10,A1,25.4,1.3,84.5,5,4,12,64.8,49.0,37,1,4,0,Listening,1,3.81,tablet,free,2,0,Speaking
6491,12,A1,22.9,4.7,34.0,7,3,14,73.7,66.1,19,4,8,0,Grammar,3,4.38,desktop,free,9,0,Speaking
10212,8,A2,37.9,5.6,47.2,13,1,20,77.3,88.9,29,4,7,0,Speaking,4,4.43,MOBILE,premium,9,0,Reading
3055,11,B1,19.1,5.8,23.2,8,9,17,53.6,76.7,17,3,4,0,Writing,4,4.19,desktop,family,3,1,Writing
10799,5,A2,9.7,1.8,32.5,1,10,6,45.2,22.7,12,0,2,0,WRITING,4,3.09,mobile,free,3,1,Speaking
10093,9,A1,18.9,2.6,50.0,8,6,11,71.2,32.5,20,3,5,0,LISTENING,3,3.85,tablet,premium,5,0,Speaking
1494,7,A1,2.2,0.0,7.3,0,12,0,43.4,28.1,11,0,0,0,SPEAKING,1,3.49,mobile,family,1,1,Grammar
5568,7,A2,21.2,4.8,30.7,4,5,11,78.4,74.5,30,3,11,0,Speaking,4,4.01,mobile,free,,0,Grammar
5600,11,A1,0.0,2.0,2.0,1,10,0,62.8,39.2,3,2,0,0,Listening,5,4.34,tablet,family,4,1,Writing
10483,12,A2,20.7,1.8,69.0,3,8,10,51.2,63.9,11,1,6,0,Grammar,3,,mobile,premium,6,1,Speaking
7951,10,B1,1.6,0.7,5.5,0,9,7,47.2,25.9,2,0,1,0,Listening,4,4.27,tablet,free,7,1,Grammar
1737,9,A2,11.4,1.6,38.0,0,9,7,56.0,30.7,13,2,3,0,Reading,3,3.58,DESKTOP,free,4,0,Reading
1880,5,B1,9.2,2.0,30.7,0,8,4,58.2,43.5,0,0,4,0,Grammar,3,2.96,tablet,free,2,1,Speaking
599,10,A1,27.5,6.1,31.7,12,0,16,80.2,88.8,18,8,10,0,Reading,1,4.51,tablet,premium,1,0,Speaking
9283,5,B1,14.8,1.6,49.4,2,5,8,47.9,56.4,14,4,4,0,Reading,1,4.2,mobile,free,10,0,Speaking
6304,9,A2,18.5,3.4,38.6,6,12,10,67.8,40.6,16,3,3,0,Grammar,5,2.88,tablet,free,7,0,Grammar
3306,7,A2,23.5,4.8,34.6,13,11,13,57.2,62.0,13,3,7,0,Speaking,2,4.55,mobile,free,0,1,Reading
1888,8,A1,16.5,2.0,54.9,4,8,7,,36.2,9,2,1,0,Speaking,1,3.03,mobile,premium,2,1,Speaking
11593,10,A1,18.2,3.3,39.2,6,5,11,61.0,68.9,25,4,10,0,Grammar,3,4.63,mobile,premium,1,0,Speaking
2881,5,A2,30.9,3.8,56.8,9,2,13,75.7,70.7,20,2,8,0,GRAMMAR,4,,tablet,free,8,0,Speaking
11068,7,A1,30.2,6.1,34.7,10,4,17,68.4,,27,5,9,0,Writing,1,4.89,TABLET,free,7,0,Reading
2958,8,A2,8.9,0.1,29.8,2,6,4,50.2,42.5,11,3,4,0,Listening,1,4.15,mobile,premium,4,0,Listening
1323,9,A1,9.6,2.6,25.6,0,11,10,56.9,56.5,12,1,5,0,Writing,2,3.29,desktop,free,1,1,Reading
9889,12,B2,20.1,5.2,27.1,12,1,16,83.1,71.8,17,5,9,0,Listening,2,3.31,mobile,free,10,0,Grammar
2775,9,A2,20.6,2.2,67.0,6,6,9,72.1,78.4,19,4,2,0,Writing,5,4.16,desktop,premium,6,0,Grammar
9419,5,A1,3.6,2.4,10.4,6,6,0,49.8,21.8,5,0,2,0,Speaking,4,3.13,desktop,free,1,1,Listening
2488,5,A1,38.2,6.6,40.3,16,0,20,82.9,92.5,35,8,11,0,Writing,2,3.51,desktop,,10,0,Grammar
8523,10,A1,20.2,4.8,29.6,10,3,15,,68.8,24,5,6,0,Grammar,1,4.17,tablet,free,10,0,Grammar
9757,7,unknown,0.0,0.0,2.0,0,15,2,28.3,26.6,0,0,0,0,Speaking,5,3.77,mobile,free,,1,Listening
1146,8,A2,0.0,1.8,2.0,0,11,5,25.8,38.8,0,0,2,0,Speaking,5,3.07,mobile,free,7,1,Listening
10012,8,A2,9.1,0.5,30.4,0,10,3,46.9,59.5,1,2,6,0,Grammar,5,3.95,mobile,free,0,1,Grammar
9608,8,A2,8.6,0.0,28.6,0,8,1,45.0,22.0,13,0,1,0,Grammar,5,n/a,mobile,free,6,1,Grammar
11999,7,B1,18.7,5.0,26.1,1,6,14,67.0,47.9,25,4,2,0,Speaking,4,4.76,MOBILE,free,10,0,Listening
8195,6,B1,4.6,3.0,10.9,2,7,10,62.1,29.2,11,1,5,0,Speaking,5,2.94,mobile,premium,10,1,Writing
8851,7,A2,7.1,2.2,22.7,0,4,2,38.9,42.3,5,3,0,0,Grammar,5,4.54,mobile,free,9,1,Grammar
5061,9,A2,0.0,1.0,2.0,0,12,0,35.9,15.0,0,0,5,0,READING,5,3.29,desktop,premium,4,1,Speaking
7447,6,unknown,23.8,4.9,33.7,3,2,15,70.1,82.8,28,8,7,0,Writing,2,4.71,mobile,free,6,0,Writing
10486,7,B1,2.5,1.8,8.2,0,7,5,33.7,36.0,0,2,6,0,Writing,1,3.08,tablet,family,5,1,Writing
6476,7,A2,26.6,6.4,28.9,10,5,22,62.0,71.9,30,5,8,0,Speaking,1,3.05,mobile,free,,0,Reading
9461,6,A2,28.7,5.6,35.7,13,2,12,83.5,,18,4,4,0,Grammar,4,3.11,tablet,premium,4,0,Grammar
3464,5,A1,21.9,4.1,37.0,9,4,10,69.4,68.4,13,2,7,0,Listening,4,4.44,mobile,free,10,0,Grammar
9570,12,A1,10.0,0.4,33.3,5,9,10,57.2,29.8,17,0,1,1,Listening,2,3.94,desktop,premium,10,1,Grammar
3408,10,A1,29.8,4.7,44.5,15,5,17,94.4,69.6,30,3,8,0,Reading,2,3.86,tablet,premium,8,0,Speaking
2590,7,A2,0.0,0.0,2.0,0,15,0,38.4,3.9,0,0,0,0,Reading,4,3.91,mobile,family,2,1,Listening
7033,12,A1,0.0,0.0,2.0,0,14,0,38.8,25.2,2,0,2,0,Grammar,2,2.87,mobile,premium,0,1,Grammar
4630,7,A2,15.4,4.2,25.9,4,8,10,63.8,53.3,13,4,7,0,Grammar,3,3.49,mobile,free,1,0,Listening
8631,8,A1,14.4,2.4,42.4,3,6,8,70.7,51.7,20,3,5,0,Speaking,3,4.16,mobile,free,9,0,Grammar
10323,8,A1,25.7,3.6,50.5,8,10,9,60.6,42.3,20,7,2,0,SPEAKING,3,5.0,N/A,premium,6,0,Speaking
10597,7,A1,18.9,3.2,41.6,7,6,13,64.3,44.1,19,3,2,0,Reading,4,4.11,tablet,family,1,0,Speaking
591,11,A1,0.0,0.6,2.0,0,12,5,42.7,19.4,2,1,0,1,Grammar,5,4.65,desktop,free,0,1,Grammar
8554,8,B1,0.0,1.2,2.0,0,12,1,41.4,,0,0,0,0,Listening,4,4.38,mobile,family,3,1,Writing
3691,8,A2,19.2,4.9,27.3,7,4,15,83.7,67.4,22,5,5,0,Writing,1,3.81,mobile,free,9,0,Reading
6334,5,A1,19.5,4.1,33.3,5,4,10,,58.8,24,4,8,0,Listening,2,4.49,mobile,free,10,0,Writing
7316,8,A1,31.5,5.4,41.1,8,3,15,80.0,50.4,25,6,7,0,Speaking,1,4.57,desktop,family,6,0,Grammar
10396,7,A1,13.0,4.4,20.8,3,2,15,67.0,79.9,22,6,4,0,LISTENING,3,3.68,mobile,free,4,0,Listening
4592,5,B1,20.0,2.8,50.0,4,3,9,44.5,54.8,9,4,4,0,Listening,4,4.85,mobile,free,1,0,Writing
363,6,A2,16.8,1.3,55.8,7,4,3,53.0,57.0,11,3,0,1,Grammar,5,2.9,N/A,premium,2,0,Speaking
2028,12,A2,27.1,4.2,45.2,9,2,15,85.6,60.5,15,4,11,1,WRITING,1,4.17,MOBILE,free,10,0,Reading
5247,9,A1,29.2,5.9,34.4,11,6,18,77.6,86.2,30,8,7,0,Speaking,3,3.95,mobile,premium,10,0,Speaking
829,11,A2,0.0,3.1,2.0,0,12,0,29.6,11.7,2,0,2,0,Speaking,4,3.98,mobile,free,0,1,Writing
7182,11,B1,21.3,1.9,71.1,10,6,9,69.7,69.8,19,3,6,1,Speaking,4,4.07,mobile,family,8,0,Speaking
644,8,A1,22.5,3.3,48.1,6,7,10,65.7,62.3,25,5,10,0,Speaking,3,3.98,tablet,family,0,0,Reading
7177,10,A2,9.3,3.8,17.2,3,9,7,48.3,44.3,9,2,2,0,Listening,2,4.77,mobile,free,2,0,Reading
11570,6,A2,10.4,2.3,32.2,0,6,9,40.9,39.9,7,0,1,0,Speaking,4,3.96,mobile,free,0,1,Reading
3593,12,B1,19.0,5.8,22.9,5,9,17,63.1,62.5,9,3,5,0,Reading,3,4.44,mobile,premium,1,1,Speaking
2083,7,A1,13.0,3.4,26.9,2,6,14,78.3,61.3,27,4,6,0,Listening,4,4.03,desktop,free,10,0,Grammar
8263,11,A1,19.0,6.9,19.2,7,0,14,77.3,72.6,28,7,8,0,SPEAKING,3,3.69,desktop,premium,,0,Grammar
10954,6,B1,12.1,0.9,40.5,0,7,7,56.5,33.3,14,6,3,0,Reading,2,3.24,mobile,premium,1,1,Writing
5181,11,A1,18.3,4.2,30.8,4,6,16,76.7,67.7,27,2,8,0,Reading,5,4.68,TABLET,premium,8,0,Speaking
8136,10,A2,0.0,0.0,2.0,1,15,1,40.0,14.7,3,0,0,0,Grammar,5,3.04,desktop,free,3,1,Grammar
10282,9,B1,23.9,3.9,43.1,4,5,7,58.6,35.6,13,3,5,0,Writing,5,4.36,mobile,premium,8,1,Writing
2627,12,unknown,17.0,5.3,22.5,14,8,9,76.1,250,14,4,7,0,SPEAKING,5,,mobile,free,9,0,Grammar
9024,9,A2,26.6,6.7,27.8,13,0,20,88.3,89.9,19,6,8,1,Grammar,1,4.36,desktop,premium,10,0,Grammar
7193,9,A1,20.0,5.2,27.0,8,4,11,71.6,61.3,25,6,8,0,Listening,1,4.55,mobile,free,1,0,Grammar
7403,5,A1,0.5,0.0,2.0,2,12,0,48.2,32.0,0,1,0,0,Reading,5,3.83,TABLET,free,0,1,Listening
2410,5,A2,17.7,3.8,32.6,1,4,10,68.5,50.0,23,2,6,0,Listening,4,3.15,desktop,free,8,0,Grammar
5186,10,A1,0.0,1.0,2.0,0,15,3,35.4,18.0,2,0,1,0,Speaking,5,4.42,mobile,family,5,1,Listening
2222,6,B1,12.7,3.6,25.0,7,6,2,57.8,31.0,18,3,1,0,Reading,4,4.09,tablet,premium,8,1,Writing
8269,6,A2,30.2,7.9,26.7,13,2,19,76.9,59.4,29,5,9,0,Grammar,2,3.82,MOBILE,premium,10,0,Grammar
6386,9,A1,4.5,0.0,14.9,1,10,2,40.0,17.8,4,1,1,0,LISTENING,4,3.93,mobile,free,4,1,Grammar
11804,5,A2,19.4,1.8,64.7,6,5,6,60.8,66.4,26,3,9,0,READING,4,4.91,tablet,premium,9,0,Speaking
5025,11,A1,15.8,2.4,45.8,5,6,12,61.8,34.4,20,1,4,0,Grammar,2,3.99,mobile,free,7,0,Speaking
5897,5,A1,10.5,2.3,32.0,0,3,8,51.6,35.2,11,0,2,0,Listening,3,3.89,tablet,family,8,0,Grammar
6043,7,B1,7.1,2.7,18.7,0,10,4,52.8,40.2,10,0,3,0,Reading,4,4.01,mobile,family,5,1,Grammar
5103,6,A2,13.8,2.4,40.8,4,8,6,62.8,41.1,2,0,1,1,Reading,5,3.76,mobile,free,4,1,Speaking
8567,11,A2,23.7,4.4,37.3,8,0,21,74.3,73.5,29,6,9,1,Writing,4,,mobile,free,10,0,Writing
5985,6,A1,15.6,3.1,35.6,4,6,10,66.6,65.6,15,2,6,0,Reading,5,3.77,mobile,premium,4,0,Grammar
10509,8,A2,9.5,1.1,31.8,0,10,4,51.5,30.8,13,1,5,0,Speaking,2,3.92,mobile,free,4,1,Speaking
6540,6,A2,31.7,5.0,44.3,18,0,16,91.0,77.8,28,6,7,0,Listening,1,3.91,mobile,premium,7,0,Speaking
3413,6,A1,37.3,7.2,36.4,9,3,16,97.6,71.2,34,8,11,1,Grammar,3,4.92,mobile,premium,10,0,Speaking
10657,11,A2,14.4,3.1,33.0,5,10,8,58.7,43.1,4,2,4,0,Listening,1,3.42,mobile,free,5,0,Listening
8202,7,unknown,0.5,2.4,2.0,0,12,7,46.2,0.0,3,0,1,0,Grammar,3,2.53,mobile,family,8,0,Listening
10578,7,A1,6.4,2.2,20.8,8,12,10,46.8,41.6,18,2,0,0,Listening,2,3.53,desktop,free,,1,Reading
2454,8,B2,9.1,3.1,20.4,0,11,10,61.7,33.1,5,0,1,0,Reading,2,3.3,tablet,premium,3,1,Grammar
8145,9,A2,33.3,5.2,45.1,17,5,13,75.9,74.7,32,8,7,0,Grammar,2,4.28,MOBILE,family,7,0,Grammar
11473,12,A2,16.6,3.6,31.9,4,3,11,57.8,,19,1,3,0,Writing,1,4.53,mobile,free,3,0,Listening
5575,10,B1,20.4,3.4,42.4,10,6,7,59.7,76.8,17,0,5,0,Speaking,2,4.17,DESKTOP,free,9,0,Reading
5534,8,A2,4.9,1.5,16.5,6,9,6,46.0,47.5,7,0,5,0,Grammar,4,4.28,mobile,premium,7,1,Speaking
1957,9,A1,11.3,2.0,37.6,4,3,8,54.3,40.4,3,1,1,0,Writing,2,2.92,mobile,free,,0,Speaking
11890,5,A1,26.8,5.1,37.1,7,7,14,48.1,47.0,23,2,6,0,Speaking,4,4.48,mobile,family,6,0,Grammar
10350,6,A1,17.4,5.6,21.8,8,3,16,71.5,37.2,31,6,8,0,Writing,5,4.58,mobile,premium,9,0,Listening
11867,9,unknown,19.3,4.2,32.5,6,3,7,65.2,,25,7,8,0,Grammar,1,3.94,desktop,premium,9,0,Reading
11619,7,B1,22.9,3.5,45.3,7,5,13,48.9,36.4,24,3,8,0,WRITING,2,,tablet,free,6,0,Writing
10106,9,unknown,0.0,1.5,2.0,0,9,0,42.6,21.7,7,0,0,0,WRITING,1,2.77,mobile,free,0,1,Writing
2731,12,A1,0.0,0.5,2.0,0,13,0,35.7,27.6,0,1,1,0,Grammar,3,4.22,tablet,free,1,1,Reading
2904,9,A1,23.6,5.9,28.1,12,5,18,86.2,68.7,22,2,11,0,Reading,1,4.66,N/A,free,7,0,Reading
4127,5,A1,0.0,0.0,2.0,0,19,0,25.3,0.0,0,0,0,0,Grammar,4,3.05,mobile,family,0,1,Listening
3478,9,B1,15.6,0.7,52.1,5,9,12,58.2,35.9,10,2,5,0,Listening,4,3.57,mobile,family,9,1,Reading
821,5,A2,28.4,5.0,39.5,15,5,17,65.6,67.9,25,6,9,0,Writing,1,4.53,tablet,premium,6,0,Speaking
11698,5,B1,15.9,3.5,31.3,2,6,11,61.3,76.1,19,1,5,1,Speaking,1,4.15,mobile,family,8,0,Grammar
3877,10,B1,29.7,7.4,28.1,10,1,16,94.7,79.3,22,4,11,0,Reading,1,4.08,tablet,premium,10,0,Grammar
8948,5,A2,19.0,2.9,45.1,10,8,7,58.4,54.1,21,2,7,0,Reading,1,4.65,tablet,free,4,1,Speaking
10334,7,unknown,10.2,1.4,33.9,7,6,5,43.9,31.8,7,1,0,0,Listening,2,4.92,mobile,free,9,1,Grammar
10111,9,B1,15.0,3.8,27.7,2,2,12,60.1,55.7,21,2,5,0,Listening,2,4.46,TABLET,free,4,0,Reading
10695,11,B1,0.0,0.0,2.0,0,14,0,39.8,0.0,0,0,0,0,Speaking,2,3.85,mobile,free,6,1,Writing
10811,8,B1,24.2,3.1,55.3,7,5,11,62.4,65.0,15,1,5,0,Speaking,4,4.7,mobile,free,5,1,Reading
7950,5,A2,0.0,0.0,2.0,0,13,0,13.8,3.1,1,0,0,0,GRAMMAR,4,3.78,tablet,free,,1,Grammar
6407,10,A2,10.2,1.7,33.8,5,5,9,49.6,48.4,13,1,2,0,Grammar,1,4.29,desktop,free,7,0,Reading
499,12,A1,4.1,2.1,13.7,8,14,3,60.6,33.8,7,1,3,0,Reading,1,3.65,TABLET,free,7,1,Listening
7401,10,A1,18.1,2.8,44.5,0,7,8,65.9,37.1,20,4,4,0,Speaking,3,4.35,tablet,premium,6,0,Grammar
2547,11,A2,15.0,0.0,50.0,7,7,12,63.0,,14,3,3,1,Writing,3,3.47,tablet,premium,5,1,Speaking
6502,12,A1,18.8,5.7,23.2,7,3,18,74.5,62.2,16,2,4,0,Listening,3,3.79,mobile,free,9,0,Grammar
9447,12,A2,23.1,6.5,25.0,12,4,15,70.5,77.8,36,6,7,0,Reading,5,4.65,tablet,free,9,0,Writing
7145,6,A2,16.2,3.0,37.8,4,6,10,59.8,51.1,11,4,7,0,Reading,4,4.51,mobile,free,2,0,Writing
2581,8,A2,8.5,0.4,28.2,0,10,0,43.4,26.4,2,0,0,0,LISTENING,4,,mobile,free,2,1,Speaking
5197,12,A1,29.2,4.5,45.3,16,0,16,86.4,75.8,32,9,5,1,Speaking,1,4.43,mobile,free,7,0,Writing
7504,9,A1,13.7,2.6,37.2,4,6,8,56.9,38.1,11,4,5,0,SPEAKING,3,3.99,mobile,free,2,0,Listening
11325,7,A1,22.2,3.7,42.3,6,4,18,73.6,,14,4,4,0,Writing,3,4.69,tablet,premium,4,0,Grammar
191,10,B1,0.0,1.5,2.0,0,9,2,33.0,16.8,7,0,0,0,Speaking,5,4.6,mobile,free,4,1,Listening
8921,10,A2,,1.5,2.0,0,17,3,21.5,,0,0,0,0,Grammar,4,3.94,tablet,premium,1,1,Writing
6484,9,B1,8.1,4.0,14.3,0,8,0,36.8,22.9,0,0,2,0,Speaking,1,3.94,mobile,free,5,1,Writing
8961,8,A1,16.9,2.2,54.5,2,6,14,68.8,63.3,17,4,2,1,Grammar,2,4.98,mobile,free,8,0,Listening
8213,12,A1,12.6,1.9,42.0,0,7,10,52.8,37.6,9,2,3,0,Grammar,1,3.22,mobile,premium,6,1,Grammar
3598,9,A1,34.9,5.4,44.8,8,0,10,79.0,73.5,33,7,9,1,Writing,2,3.64,MOBILE,premium,10,0,Speaking
6631,8,A1,1.3,1.5,4.3,0,13,5,51.5,51.4,2,1,1,0,SPEAKING,5,n/a,N/A,free,6,1,Grammar
3889,6,A1,16.8,2.9,39.8,4,6,9,47.5,63.7,7,0,3,0,Reading,2,3.1,mobile,family,10,0,Reading
2047,8,A2,36.3,6.3,40.4,16,1,14,75.8,61.8,29,6,9,0,Speaking,4,3.92,mobile,free,9,0,Grammar
11005,9,A2,40.1,5.1,55.5,13,0,16,69.8,95.5,28,6,12,0,Reading,1,4.68,mobile,free,10,0,Reading
10468,8,B2,18.5,1.8,61.8,7,5,15,68.6,41.8,21,3,9,1,Listening,1,5.0,mobile,free,2,0,Listening
10861,5,B1,0.6,0.0,2.1,0,12,5,40.4,17.8,2,0,0,0,GRAMMAR,3,4.37,TABLET,premium,0,1,Writing
10490,8,A1,0.0,0.0,2.0,2,11,0,37.2,18.0,0,0,1,0,Listening,5,3.94,mobile,free,4,1,Listening
4272,9,B1,20.2,3.8,37.1,6,5,14,66.5,59.0,30,1,3,1,LISTENING,2,3.02,mobile,free,10,0,Writing
8382,5,A2,,3.0,11.8,0,8,5,49.8,49.3,11,3,4,0,Writing,5,,tablet,free,10,1,Reading
151,11,B1,36.2,7.3,34.7,18,0,19,86.1,57.6,22,7,10,1,Reading,3,5.0,mobile,free,5,0,Writing
23,6,A1,28.9,5.3,38.5,10,0,14,71.2,56.3,26,2,7,0,Listening,1,3.1,mobile,free,10,0,Reading
8426,8,A2,38.1,7.4,36.1,12,0,23,95.8,100.0,35,11,10,0,Reading,3,4.78,mobile,free,8,0,Grammar
7903,7,A2,29.6,5.0,41.5,8,2,19,88.2,83.6,33,5,6,1,GRAMMAR,3,4.56,desktop,premium,10,0,Reading
4539,11,A2,11.3,2.9,27.4,6,10,4,54.6,51.5,17,0,4,0,Writing,2,2.97,TABLET,premium,4,0,Speaking
4754,11,A1,0.0,0.0,2.0,0,13,0,22.4,24.2,0,0,3,0,Grammar,3,4.64,N/A,free,0,1,Speaking
2356,7,B1,,5.0,29.7,7,2,17,88.4,60.1,26,3,6,0,Reading,1,2.68,mobile,premium,10,0,Reading
9402,12,A1,28.1,3.7,53.4,14,2,8,71.5,58.2,16,2,2,0,Listening,1,,mobile,free,6,0,Grammar
1383,7,B1,2.4,0.0,8.1,0,14,1,37.3,11.4,8,0,1,0,Writing,5,3.58,tablet,free,2,1,Writing
7479,11,B1,20.5,3.5,40.4,0,8,12,60.6,57.0,8,1,2,0,Speaking,2,4.27,desktop,free,9,0,Grammar
2799,10,A1,24.1,4.2,40.6,10,2,12,,74.2,18,4,4,0,Listening,1,4.75,tablet,premium,4,0,Reading
8011,9,B1,6.6,3.0,15.5,0,10,11,46.8,20.7,22,5,7,0,Grammar,3,4.48,mobile,premium,0,1,Writing
10718,7,A1,12.2,1.8,40.7,0,7,11,55.8,32.2,0,0,2,0,Speaking,4,3.93,mobile,premium,10,1,Grammar
6744,5,A2,24.6,5.6,30.9,10,4,10,69.8,87.2,36,2,8,0,Speaking,1,5.0,MOBILE,premium,1,0,Reading
11594,9,A2,4.1,0.8,13.8,4,14,3,57.7,17.0,14,2,4,0,Speaking,4,3.69,desktop,premium,1,1,Reading
551,11,B1,5.9,2.1,19.6,4,7,12,52.2,50.3,11,3,7,0,Speaking,3,3.98,mobile,premium,3,0,Speaking
9276,10,B1,18.3,4.2,30.5,10,8,13,60.2,34.3,9,1,7,0,Speaking,2,3.19,mobile,free,5,1,Writing
2320,11,A2,0.0,0.6,2.0,1,14,3,49.1,20.5,5,0,0,0,Speaking,5,4.17,desktop,free,5,1,Grammar
5036,6,B1,6.0,1.1,20.1,3,13,2,57.1,39.2,3,0,0,0,Grammar,1,,tablet,free,0,1,Reading
2818,11,B1,20.1,2.8,50.6,11,4,15,64.2,74.9,17,4,3,0,Writing,4,4.05,mobile,free,10,0,Writing
9936,7,A1,23.2,1.8,77.3,0,4,7,60.7,45.9,15,1,2,0,SPEAKING,4,3.3,mobile,free,0,0,Speaking
242,9,A1,20.6,2.8,52.2,5,4,14,67.6,60.5,16,6,8,0,Writing,1,4.48,mobile,premium,1,0,Reading
8495,7,A1,1.9,0.0,6.5,0,14,0,38.7,14.3,1,0,0,0,Grammar,5,4.06,mobile,premium,0,1,Listening
11658,9,A1,0.0,0.2,2.0,0,14,0,27.8,0.0,0,0,0,0,Listening,4,4.17,mobile,premium,0,1,Listening
11332,10,A1,5.1,2.4,15.1,0,12,0,46.0,23.3,6,0,1,0,Speaking,4,4.5,desktop,free,2,1,Listening
2104,6,A2,11.6,4.2,19.6,6,9,8,49.2,43.4,17,1,6,0,Reading,5,4.06,mobile,free,0,1,Reading
5624,11,A2,11.0,3.5,22.0,3,4,9,50.8,50.9,12,4,4,0,Grammar,3,3.27,desktop,free,10,1,Writing
2415,7,A1,9.5,0.0,31.7,0,11,8,42.0,23.7,14,2,3,1,Listening,3,4.09,mobile,free,7,1,Reading
2830,999,B2,8.9,1.3,29.7,9,7,8,47.3,39.3,14,1,4,0,Listening,5,3.62,mobile,premium,4,1,Speaking
4858,10,A2,13.6,2.8,33.7,12,7,13,42.1,47.3,12,2,2,0,Writing,2,3.03,mobile,free,9,0,Grammar
865,11,A2,13.2,2.5,36.7,0,8,12,66.9,73.9,20,5,5,0,Listening,4,4.45,tablet,free,7,0,Reading
6485,10,A2,24.5,5.2,33.0,10,2,20,73.1,95.1,33,6,9,0,Reading,1,3.91,tablet,free,4,0,Reading
4085,9,A2,19.2,3.5,38.6,7,7,12,63.4,92.6,17,2,8,1,Writing,2,3.36,tablet,free,2,0,Reading
3442,5,B1,18.6,5.0,25.8,3,10,9,63.6,33.1,21,2,7,0,Speaking,2,3.67,mobile,premium,1,0,Listening
5675,8,A1,32.5,2.8,81.0,14,5,15,85.9,56.8,25,3,5,0,Reading,3,3.41,mobile,free,10,0,Speaking
3805,5,A1,8.2,0.8,27.5,0,12,3,49.0,17.1,10,1,2,0,Writing,4,4.22,mobile,premium,9,1,Speaking
5657,11,A1,16.3,2.9,39.6,5,7,5,52.9,27.6,4,0,3,0,Speaking,2,3.55,MOBILE,,1,0,Reading
2006,6,A2,0.7,0.9,2.2,0,12,1,49.5,20.3,0,3,2,0,Grammar,5,4.6,mobile,free,,0,Grammar
11727,10,A1,12.7,3.1,29.0,3,8,9,51.1,43.0,10,2,3,0,Writing,3,3.48,N/A,free,5,0,Speaking
2441,7,B1,10.2,2.0,34.1,1,6,4,48.0,52.6,13,2,2,1,Writing,1,3.01,tablet,free,4,0,Writing
1287,12,B1,7.7,2.6,20.6,5,9,6,,,0,2,5,0,Writing,5,4.54,desktop,free,10,1,Grammar
227,11,A2,23.1,2.2,72.7,7,7,8,52.0,69.7,19,7,6,0,Grammar,2,4.6,mobile,premium,10,0,Speaking
5389,8,A1,0.0,0.0,2.0,0,16,0,,6.5,0,0,0,0,Listening,5,4.05,mobile,free,1,1,Listening
7076,9,B1,6.1,2.2,19.6,4,10,0,62.7,30.8,0,0,3,0,Listening,4,n/a,mobile,free,0,0,Grammar
1867,5,A1,13.2,2.9,32.2,2,9,7,54.3,23.4,12,2,6,0,Writing,4,3.59,mobile,free,3,1,Grammar
8291,8,B1,13.3,2.3,41.3,7,8,4,61.7,60.7,8,0,4,0,Writing,2,4.13,TABLET,free,3,0,Speaking
7626,9,A2,23.5,5.3,31.3,13,2,13,73.4,53.0,22,6,6,0,Writing,3,3.8,mobile,free,1,0,Writing
4987,12,A1,10.6,3.7,20.3,0,12,6,48.0,71.3,17,2,0,0,READING,3,3.35,mobile,family,5,1,Grammar
7512,7,A1,8.8,0.7,29.5,4,6,9,72.8,42.0,9,5,5,0,Grammar,2,5.0,mobile,free,4,1,Listening
8086,6,A1,16.6,4.1,28.7,3,6,4,66.2,56.3,12,3,2,0,Listening,4,4.19,desktop,premium,7,1,Speaking
7315,12,A1,0.0,1.1,2.0,0,9,3,49.1,20.1,4,1,2,0,Reading,2,3.28,desktop,free,6,0,Grammar
1983,5,B1,4.2,2.6,11.0,0,10,7,65.7,51.5,14,1,3,0,Speaking,2,4.24,mobile,premium,7,1,Speaking
10687,10,B2,,0.0,3.6,0,11,2,38.0,5.6,0,1,1,0,Listening,3,2.73,desktop,family,5,1,Reading
4354,8,A2,5.2,0.7,17.4,1,9,7,49.9,30.6,10,1,2,0,Writing,5,3.38,tablet,premium,5,1,Speaking
